Age,Area,CreditAvlb,Firsthand,FloorCount,FloorNumber,Frontage,Fuel,Furniture,MaintenanceFee,Price,Room,Town,Heating_num
10,130,2,1,3,1.0,0,3,0,0,349000,4,6,5
1,92,2,2,20,18.0,0,3,0,370,572000,2,9,6
10,115,2,1,3,1.0,1,3,0,35,147000,4,3,5
2,220,2,1,33,6.0,1,3,0,0,1000000,5,10,7
20,130,2,1,5,0.25,1,3,0,0,525000,5,9,5
0,160,2,2,4,4.0,0,3,0,1,950000,5,9,5
3,120,2,1,28,12.0,1,3,0,450,620000,2,9,7
12,240,2,1,7,7.0,0,3,0,65,459000,6,9,5
0,125,2,2,3,0.0,1,3,0,50,545000,4,9,5
20,130,2,1,3,0.0,0,3,0,0,195000,4,6,5
12,120,2,1,4,1.0,1,3,0,50,260000,4,9,5
5,169,2,1,12,1.0,1,3,0,0,157000,5,4,6
25,115,2,1,4,0.5,0,3,0,20,150000,4,2,5
30,100,2,1,3,0.0,1,3,0,25,155000,3,6,5
15,350,2,1,5,5.0,1,3,0,75,650000,7,9,5
28,90,2,1,2,0.5,1,3,0,0,295000,3,8,5
0,240,2,1,15,4.0,1,3,0,0,880000,5,6,7
15,150,2,2,8,4.0,1,3,0,0,390000,4,7,5
0,85,2,2,4,1.0,1,3,0,60,400000,3,9,5
25,120,2,1,3,3.0,0,3,0,30,150000,4,3,5
10,135,2,1,3,0.0,0,3,0,50,400000,4,6,5
20,130,2,1,6,1.0,1,3,0,0,330000,4,8,5
25,75,2,1,4,3.0,1,3,0,20,235000,2,6,5
20,130,2,1,3,1.0,1,3,0,25,235000,4,2,5
5,115,2,1,13,2.0,1,3,0,98,190000,4,4,6
11,225,2,1,4,0.5,0,3,0,30,358000,5,10,5
4,165,2,1,3,1.0,0,3,0,50,210000,5,6,5
0,210,2,2,12,2.0,0,3,0,0,780000,5,7,7
10,260,2,1,3,3.0,1,3,0,30,285000,5,7,5
10,400,2,1,5,5.0,1,3,0,0,950000,7,9,6
20,210,2,1,3,3.0,1,3,0,300,650000,5,9,6
22,100,2,1,5,2.0,0,3,0,20,179000,4,3,5
4,250,2,1,4,3.0,1,3,0,35,419500,5,3,5
30,220,2,1,5,2.0,1,3,0,0,460000,8,9,5
12,125,2,1,5,0.5,1,3,0,50,315000,4,9,3
17,250,2,1,3,3.0,0,3,0,40,495000,5,9,5
1,300,2,2,2,2.0,1,3,0,50,675000,5,9,5
2,300,2,2,7,7.0,1,3,0,100,750000,7,9,5
7,125,2,1,13,11.0,0,3,0,130,180000,4,7,7
16,120,2,1,5,5.0,1,3,0,0,190000,4,2,5
30,135,2,1,18,1.0,1,3,0,0,685000,4,9,6
0,170,2,2,7,4.0,0,3,0,0,395000,5,1,5
18,115,2,1,5,2.0,1,3,0,100,243000,4,7,5
0,210,2,1,8,4.0,1,3,0,0,690000,5,6,5
30,135,2,1,3,3.0,1,3,0,400,330000,4,9,6
20,160,2,1,2,2.0,0,3,1,100,750000,4,9,5
20,125,2,1,3,3.0,1,3,0,30,200000,4,6,5
25,110,2,1,3,2.0,1,3,0,40,280000,4,9,5
0,270,2,2,4,4.0,0,3,0,50,750000,6,9,5
0,212,2,2,5,5.0,0,3,0,50,535000,5,6,5
35,80,2,2,4,0.25,1,3,0,0,295000,3,9,6
9,100,2,2,3,2.0,1,3,0,20,109000,4,3,5
20,145,2,1,2,0.5,1,3,0,20,285000,4,9,5
14,155,2,1,4,2.0,1,3,0,0,242000,4,6,5
5,185,2,1,7,7.0,1,3,0,30,373000,5,3,5
35,115,2,1,4,2.0,1,3,0,275,215000,4,9,6
9,205,2,1,3,3.0,0,3,0,25,299000,5,7,5
0,135,2,2,4,1.0,0,3,0,30,635000,4,8,5
3,270,2,2,26,12.0,1,3,0,330,875000,6,9,7
40,125,2,1,5,4.0,1,3,0,300,320000,4,9,6
2,120,2,2,3,1.0,1,3,0,0,245000,4,3,5
23,125,2,1,2,1.0,1,3,0,25,175000,4,6,5
19,170,2,1,3,2.0,1,3,0,150,510000,5,9,5
40,115,2,1,3,0.0,1,3,0,30,140000,3,6,5
0,90,0,2,8,7.0,1,3,0,0,265000,2,7,7
20,130,2,1,3,1.0,1,3,0,35,355000,4,9,5
8,195,2,1,7,0.5,1,3,0,550,535000,5,9,7
3,115,2,2,3,0.5,1,3,0,0,165000,3,3,5
8,150,2,1,4,3.0,1,3,0,50,550000,5,9,5
40,185,2,1,5,1.0,1,3,0,400,500000,5,9,6
50,85,2,1,2,0.25,1,3,0,20,355000,4,9,5
20,130,2,1,5,2.0,1,3,0,200,320000,4,9,6
10,145,2,1,4,2.0,1,3,0,0,315000,5,8,5
15,105,2,1,4,0.25,1,3,0,50,255000,4,9,5
16,120,2,1,3,3.0,1,3,0,0,210000,4,3,5
16,130,2,1,7,5.0,0,3,0,150,330001,4,7,5
14,120,2,1,8,7.0,1,3,0,50,350000,4,3,5
25,125,2,1,5,2.0,0,1,0,0,380000,4,8,6
6,117,2,1,13,2.0,1,3,0,130,165000,4,7,7
0,240,2,2,20,10.0,1,3,0,150,800000,5,4,7
12,95,2,1,3,1.0,1,3,0,15,135000,3,3,5
22,110,2,1,3,1.0,0,3,0,25,165000,4,7,5
10,155,2,1,4,1.0,1,3,0,70,415000,5,9,5
0,85,2,2,2,0.0,1,3,0,50,325000,3,9,5
3,140,2,1,20,11.0,1,3,0,100,370000,4,3,5
40,135,2,1,4,1.0,1,3,0,400,465000,4,9,6
20,130,2,1,3,2.0,1,3,0,50,350000,4,9,5
12,125,2,1,4,1.0,0,3,0,50,245000,4,9,5
4,125,2,1,3,2.0,1,3,0,50,565000,4,4,5
0,220,2,2,12,1.0,0,3,0,500,1125000,5,9,7
5,125,2,1,12,0.5,1,3,0,117,125000,3,7,7
40,115,2,1,3,1.0,1,3,0,30,310000,4,9,5
3,240,2,1,2,2.0,1,3,0,0,620000,5,6,5
23,120,2,1,5,0.25,1,3,0,345,420000,4,9,6
8,150,2,1,4,0.5,1,3,0,100,375000,4,9,5
20,280,2,1,4,4.0,0,3,0,0,410000,6,6,5
0,100,2,2,3,0.5,1,3,0,75,390000,4,3,5
6,137,2,1,6,0.5,1,3,0,145,150000,4,7,7
30,110,2,1,5,4.0,1,3,0,100,226000,4,9,5
1,110,2,2,7,3.0,1,3,0,0,200000,3,3,5
0,240,2,2,4,4.0,1,3,0,0,575000,5,4,5
17,160,2,1,3,1.0,1,3,0,50,415000,5,9,5
0,185,2,2,12,1.0,0,3,0,0,800000,5,7,7
4,250,2,2,26,8.0,1,3,0,310,799500,5,9,7
8,155,2,1,3,1.0,1,3,0,0,270000,4,6,5
2,160,2,1,10,9.0,1,3,0,210,450000,4,7,7
0,120,2,2,3,1.0,1,3,0,75,780000,4,9,5
12,200,2,1,6,2.0,1,3,0,0,218000,5,6,5
13,425,2,1,18,14.0,1,3,0,0,2500000,6,9,6
0,100,2,1,3,3.0,1,3,0,40,540000,4,8,5
12,200,2,1,3,3.0,1,3,0,30,315000,6,3,5
21,130,2,1,6,5.0,1,3,0,30,185000,4,8,5
30,120,2,1,3,1.0,1,3,1,30,215000,4,6,5
9,250,2,2,4,2.0,0,3,0,150,1300000,5,9,5
0,149,2,1,5,0.5,1,3,0,0,119000,4,2,4
35,80,2,1,3,1.0,1,3,0,30,160000,3,9,5
0,195,2,2,12,1.0,1,3,0,100,430000,5,6,7
35,120,2,1,4,0.5,1,3,0,40,255000,4,9,5
29,120,2,1,3,0.5,1,3,0,30,269000,3,9,5
8,135,2,1,3,3.0,1,3,0,25,460000,4,9,5
6,140,2,1,3,3.0,1,3,0,50,285000,4,6,5
14,142,2,1,4,1.0,1,3,0,60,455000,4,9,5
8,115,2,1,3,1.0,0,3,0,0,187000,4,4,5
12,155,2,1,12,11.0,0,3,0,150,463000,4,8,5
0,70,2,2,6,1.0,1,3,0,0,375000,2,9,5
0,180,2,2,15,15.0,0,3,0,0,479001,5,8,7
40,120,2,1,4,3.0,0,3,0,40,410000,4,9,5
0,230,2,2,3,3.0,1,3,0,25,715000,6,8,5
20,160,2,1,15,0.5,1,3,0,600,760000,4,9,7
5,185,2,1,18,4.0,1,3,0,250,895000,5,7,7
0,70,1,0,2,1.0,0,3,0,0,290000,2,9,7
35,120,2,1,3,0.0,1,3,0,25,310000,4,9,5
32,175,2,1,3,1.0,0,3,0,175,520000,4,9,5
8,200,2,1,3,3.0,1,3,0,0,309000,6,5,5
1,190,2,2,16,7.0,0,3,0,0,730000,5,7,7
19,140,2,1,6,0.5,1,3,0,0,415000,4,8,5
10,200,2,1,23,12.0,1,3,0,0,1480000,5,9,7
40,100,2,1,4,4.0,1,3,0,0,275000,4,9,5
0,215,2,2,15,3.0,1,3,0,100,700000,5,6,7
2,207,2,1,23,7.0,1,3,0,450,915000,5,9,7
20,250,2,1,3,3.0,1,3,0,25,290000,5,9,5
12,120,2,1,3,0.5,0,3,1,0,157000,4,2,5
8,180,2,1,3,1.0,1,3,0,50,660000,5,6,5
7,95,2,1,12,3.0,1,3,0,99,129500,3,7,7
25,125,2,1,2,0.25,1,3,0,30,168000,4,6,5
0,220,2,2,3,3.0,1,3,0,100,525000,7,9,5
17,140,2,1,10,0.5,0,3,0,0,715000,4,9,6
22,200,2,2,3,3.0,1,3,0,0,580000,5,9,5
35,90,2,1,3,0.0,0,3,0,30,150000,4,3,5
27,105,2,1,8,0.5,0,3,0,160,285000,3,9,6
25,130,2,1,12,1.0,0,3,0,250,550000,4,9,6
0,145,2,2,3,2.0,0,3,0,0,390000,4,4,5
10,95,2,1,11,1.0,1,3,0,109,68000,3,7,6
2,140,2,1,3,2.0,1,3,0,0,269000,4,6,5
0,190,2,2,27,2.0,1,3,0,0,775000,5,8,7
40,80,2,1,4,4.0,1,3,0,229,275000,3,9,6
20,130,2,1,4,3.0,1,3,0,50,285000,4,6,5
2,150,2,1,33,21.0,1,3,0,0,625000,3,9,7
12,115,2,1,4,1.0,1,3,0,0,225000,4,3,5
28,110,2,1,3,3.0,1,3,0,30,245000,4,6,5
12,80,2,1,5,1.0,1,3,0,40,125000,3,6,5
0,150,2,1,12,1.0,1,3,0,50,425000,4,3,5
3,150,2,1,8,1.0,0,3,0,75,475000,4,7,5
10,110,2,1,4,0.0,1,3,0,30,199000,4,5,5
0,170,2,2,32,21.0,1,3,0,200,819000,4,6,7
37,115,0,1,4,1.0,0,3,0,40,279000,4,8,5
20,170,2,1,2,2.0,1,3,0,50,550000,6,9,5
0,200,2,2,40,20.0,1,3,0,250,1070000,5,9,6
0,125,2,2,3,1.0,1,3,0,50,330000,4,6,5
0,270,2,2,25,15.0,1,3,0,1000,1320000,6,9,7
7,190,2,1,13,6.0,0,3,0,155,260000,5,7,7
3,135,2,1,3,0.0,1,3,0,50,265000,4,6,5
20,220,2,1,10,2.0,1,3,0,1200,1175000,5,9,6
15,150,2,1,3,1.0,1,3,0,0,270000,4,9,5
0,130,2,2,4,4.0,1,3,0,0,790000,4,9,5
15,140,2,1,3,1.0,1,3,0,60,445000,4,9,5
0,140,2,1,7,3.0,1,3,0,0,430000,4,6,5
19,205,2,1,4,4.0,1,3,0,50,485000,7,9,5
10,95,2,1,3,1.0,1,3,0,0,163000,4,6,5
20,250,2,1,3,2.0,1,3,0,950,1100000,6,9,6
8,140,2,1,10,2.0,1,3,0,50,375000,4,3,5
1,220,2,1,4,0.0,1,3,0,50,280000,5,6,5
7,175,2,1,18,18.0,0,3,0,250,725000,5,7,7
20,260,2,1,12,3.0,1,3,0,0,1200000,5,9,6
0,102,2,2,7,3.0,1,3,0,0,680000,2,9,7
15,250,2,1,4,4.0,1,3,0,0,1250000,5,9,6
1,160,2,2,3,2.0,1,3,0,50,308000,5,6,5
15,135,2,1,4,1.0,1,3,0,60,320000,4,9,5
3,400,2,1,12,12.0,0,3,0,0,1550000,6,7,6
30,120,0,1,6,4.0,1,3,0,0,200000,4,8,5
2,168,2,2,22,21.0,1,3,0,0,995000,4,8,7
2,80,2,1,4,3.0,0,3,0,50,350000,3,9,5
1,70,2,2,14,1.0,1,3,0,210,280000,2,9,7
8,380,2,1,3,2.0,1,3,0,0,540000,7,3,5
9,65,2,1,2,1.0,1,3,1,0,280000,2,10,6
17,75,2,1,11,11.0,0,3,0,0,249000,3,7,5
7,130,2,1,3,3.0,1,3,0,0,236000,4,5,5
12,125,2,1,14,5.0,1,3,0,250,570000,4,9,5
25,110,2,1,3,0.0,1,3,0,0,185000,3,9,5
0,200,2,2,15,3.0,1,3,0,100,550000,5,5,7
16,180,2,1,3,3.0,1,3,0,20,375000,4,8,5
10,135,2,1,3,1.0,0,3,1,50,310000,4,4,5
4,150,2,1,4,3.0,1,3,0,0,449000,4,9,5
0,183,1,2,8,3.0,1,3,0,130,380000,5,2,7
0,130,2,2,4,2.0,1,3,0,0,270000,4,3,5
38,105,2,1,3,0.0,1,3,0,0,160000,4,6,5
15,100,2,1,4,0.0,1,3,0,30,190000,4,4,5
30,125,2,1,6,4.0,1,3,0,0,220000,4,8,5
10,200,2,1,4,4.0,1,3,0,30,425000,5,8,5
25,110,2,1,5,5.0,1,3,0,300,485000,3,9,6
12,175,2,1,4,4.0,0,3,0,100,575000,4,9,5
1,95,2,2,11,3.0,1,3,0,0,310000,3,7,7
0,160,2,2,11,2.0,1,3,0,70,365000,4,3,5
0,210,2,2,4,3.0,1,3,0,827,3000000,5,9,6
15,180,2,1,6,0.5,0,3,0,75,373000,4,9,5
10,125,2,1,3,1.0,0,3,0,0,249000,4,7,5
0,70,2,1,4,2.0,1,3,0,0,370000,2,9,6
30,95,2,1,3,1.0,1,3,0,0,350000,3,9,5
12,220,2,1,4,4.0,1,3,0,30,575000,5,8,5
0,120,0,1,7,5.0,1,3,0,0,265000,4,2,7
30,100,2,1,3,1.0,1,3,0,350,350000,3,9,6
42,80,2,1,3,0.0,1,3,0,0,135000,3,4,5
4,178,2,2,3,3.0,1,3,0,285,330000,4,7,7
0,120,2,2,7,4.0,1,3,0,0,264000,4,2,7
1,183,2,1,13,10.0,0,3,0,221,549000,5,8,7
15,105,2,1,3,0.5,0,3,0,30,175000,3,7,5
28,110,2,1,4,0.5,1,3,0,188,315000,4,7,7
24,220,2,1,3,3.0,1,1,0,35,360000,6,9,5
0,120,2,2,6,4.0,1,3,0,0,239000,4,2,7
3,135,2,1,5,1.0,1,3,0,0,750000,4,9,5
11,100,2,1,3,0.25,1,3,0,20,135000,3,7,5
16,180,2,1,4,4.0,0,3,0,30,315000,7,8,5
10,260,2,1,4,3.0,1,3,0,0,900000,7,9,5
1,160,0,2,7,0.0,0,3,0,30,280000,5,6,5
3,180,2,1,3,3.0,1,3,0,40,420000,5,6,5
16,150,2,1,4,1.0,1,3,0,25,180000,4,3,5
44,100,1,1,5,1.0,1,3,0,0,380000,4,9,6
12,130,2,1,4,3.0,1,3,0,30,230000,4,6,5
22,168,2,1,7,6.0,1,3,0,120,550000,5,8,5
4,135,2,1,5,1.0,1,3,0,50,199000,4,3,5
7,84,2,2,11,11.0,1,3,1,110,125000,3,7,7
23,130,2,1,3,3.0,1,3,0,30,185000,4,9,5
10,120,2,1,3,1.0,1,3,0,0,235000,4,5,5
9,217,2,1,5,5.0,1,3,0,50,320000,7,2,5
15,145,2,1,2,1.0,1,3,0,50,379000,4,6,5
7,140,2,1,5,3.0,1,3,0,0,490000,4,10,5
2,200,2,1,17,12.0,1,3,0,250,855000,5,7,7
6,206,2,1,21,16.0,1,3,0,450,1100000,5,7,7
3,120,2,1,3,2.0,1,3,0,0,430000,4,6,5
3,65,2,1,10,4.0,1,3,0,0,275000,2,7,7
0,145,2,2,3,1.0,1,3,0,0,275000,4,2,5
8,155,2,1,8,3.0,0,3,0,150,460000,4,7,5
14,100,2,1,2,1.0,0,3,0,25,338000,3,8,5
19,245,2,1,2,2.0,1,3,0,30,629000,6,9,5
30,100,2,1,4,0.25,1,3,0,15,90000,4,8,5
25,105,2,1,2,0.0,0,3,0,50,230000,4,9,5
30,103,2,1,3,3.0,1,3,0,30,195000,4,3,5
5,120,2,1,3,3.0,1,3,0,0,225000,4,6,5
15,120,2,1,4,4.0,1,3,0,30,175000,4,3,5
26,90,2,1,5,0.5,1,3,0,230,265000,3,8,6
25,120,2,1,10,2.0,1,3,1,110,260000,4,9,5
8,230,2,1,4,3.0,1,3,0,45,530000,6,8,5
20,220,2,1,3,3.0,0,3,0,50,245000,6,7,5
0,135,2,2,5,5.0,1,3,0,0,330000,4,3,5
14,150,2,1,3,3.0,1,3,0,30,250000,4,6,5
6,188,2,2,3,3.0,1,3,0,0,415000,6,9,5
5,165,2,1,3,3.0,1,3,0,0,379000,5,6,5
23,105,2,1,5,4.0,0,3,0,285,245000,4,7,6
50,110,0,1,4,3.0,1,3,0,0,265000,3,4,6
30,110,2,1,4,4.0,0,3,0,30,280000,4,9,5
6,120,2,1,3,1.0,1,3,0,0,215000,4,5,5
10,120,2,1,4,1.0,1,3,0,0,99000,4,6,5
3,100,2,1,3,0.5,1,3,0,50,178000,2,4,5
5,135,2,1,9,1.0,1,3,0,100,360000,4,3,5
13,125,2,1,4,4.0,1,3,0,0,225000,4,3,5
13,230,2,1,4,4.0,1,3,0,0,525000,6,9,5
20,270,2,1,3,3.0,0,3,0,0,465000,7,8,5
6,125,2,1,4,3.0,1,3,0,0,245000,4,3,5
9,170,2,1,4,1.0,1,3,0,100,555000,4,9,5
18,140,2,1,3,3.0,1,3,0,50,378000,3,9,5
0,180,2,2,11,4.0,0,3,0,0,880000,5,9,7
1,335,2,1,5,5.0,1,3,0,100,498000,6,8,5
15,145,2,1,3,0.5,1,3,0,0,179000,4,3,5
25,220,2,1,2,2.0,1,3,0,100,800000,6,9,5
0,165,2,0,33,14.0,0,3,0,0,1675000,4,9,7
10,145,2,1,12,12.0,1,3,0,180,445000,4,7,5
7,220,2,1,3,3.0,1,3,0,100,950000,4,9,5
1,220,2,2,11,4.0,1,3,0,0,800000,5,8,7
0,180,2,2,13,0.0,1,3,0,175,620000,4,6,5
30,100,2,1,6,0.25,0,3,0,25,110000,4,8,5
30,90,2,1,3,2.0,1,3,1,50,330000,3,9,5
2,165,2,1,11,10.0,0,3,0,180,450000,4,7,7
25,200,2,1,4,1.0,0,3,0,240,650000,8,9,6
15,125,2,1,4,4.0,1,3,0,20,185000,4,3,5
1,225,2,1,11,11.0,1,3,0,0,435000,5,3,5
45,95,2,1,4,3.0,1,3,0,50,269000,3,9,5
35,100,2,1,3,0.5,1,3,0,30,170000,4,9,5
25,105,2,1,3,0.0,1,3,0,50,200000,4,9,5
0,132,2,2,7,0.5,1,3,0,0,60000,4,2,7
10,120,2,1,10,7.0,1,3,0,0,350000,4,8,5
26,120,2,1,4,2.0,1,3,0,60,330000,4,8,5
40,125,2,1,3,3.0,1,3,0,300,495000,4,9,6
25,125,2,1,3,1.0,0,3,0,0,295000,4,6,5
19,130,2,1,3,3.0,1,3,0,30,330000,4,9,5
30,90,2,1,3,0.5,1,3,0,30,165000,4,3,5
30,70,2,1,5,0.25,0,3,1,30,145000,2,9,5
7,75,2,1,3,0.0,1,3,0,0,175000,3,3,5
12,100,2,1,3,1.0,1,3,0,30,169000,3,9,5
30,135,2,1,3,1.0,0,3,0,280,369000,4,9,5
0,195,2,2,9,4.0,0,3,0,0,450000,5,1,5
20,125,2,1,4,3.0,1,3,0,40,315000,4,9,5
10,100,2,1,4,0.5,0,3,0,20,125000,4,4,5
18,125,2,1,3,1.0,1,3,0,50,335000,4,9,5
35,90,2,1,3,1.0,1,3,0,200,380000,3,9,6
8,180,2,2,5,2.0,1,3,0,25,155000,4,6,5
25,91,2,1,5,1.0,1,3,0,0,65000,3,1,8
5,155,2,1,13,12.0,1,3,0,0,735000,4,7,5
5,140,2,1,7,1.0,1,3,0,30,350000,4,3,5
0,150,2,2,4,1.0,1,3,0,60,445000,5,9,7
10,250,2,1,3,3.0,0,3,0,0,225000,5,4,5
0,188,2,2,10,1.0,1,3,0,250,780000,5,7,7
0,160,2,2,11,5.0,0,3,0,100,345000,4,3,5
14,100,2,1,4,0.0,1,3,0,0,130000,3,3,5
1,280,2,2,6,6.0,0,3,0,0,550000,4,9,5
1,170,2,2,4,4.0,1,3,0,30,405000,5,9,5
2,235,2,2,25,12.0,0,3,0,750,1200000,6,9,7
12,110,2,1,5,1.0,1,3,0,30,180000,4,3,5
6,135,2,1,11,1.0,1,3,0,0,274000,4,5,5
0,190,2,2,3,3.0,1,3,0,0,1300000,6,9,5
0,110,2,1,5,3.0,0,3,0,0,197000,4,3,5
30,100,2,1,3,2.0,1,3,0,0,135000,4,3,5
35,140,2,1,5,3.0,1,3,0,100,550000,4,9,5
9,90,2,1,4,0.5,1,3,0,0,190000,3,9,5
12,145,2,1,3,2.0,1,3,0,25,280000,4,3,5
16,165,2,1,6,5.0,0,3,0,250,950000,5,9,5
0,120,2,2,6,1.0,0,3,0,0,143000,3,6,5
1,140,2,2,5,0.0,1,3,0,0,225000,4,4,5
17,375,2,1,5,5.0,1,3,0,100,690000,6,9,5
4,230,2,1,3,3.0,1,3,0,30,350000,6,3,6
22,200,2,1,4,3.0,1,3,0,0,525000,4,8,5
4,90,2,1,26,8.0,1,3,0,0,700000,3,9,7
3,115,2,2,3,2.0,1,3,0,0,186000,4,3,5
0,125,2,2,3,2.0,0,3,0,50,345000,4,6,5
20,140,2,1,9,4.0,1,3,0,0,260000,4,6,5
0,160,2,2,2,1.0,0,3,0,50,511000,4,9,5
15,125,2,1,3,3.0,1,3,0,40,330000,4,9,5
0,160,2,2,17,4.0,0,3,0,100,345000,4,3,5
20,110,2,1,4,0.5,1,3,0,30,131000,4,2,5
30,100,2,1,3,2.0,1,3,0,0,165000,4,6,5
25,100,2,1,4,4.0,1,3,0,40,315000,4,9,5
3,135,2,1,14,2.0,0,3,0,140,345000,4,3,5
6,230,2,1,3,0.75,1,3,0,0,975000,5,7,5
25,105,2,1,5,1.0,1,3,0,100,500000,4,9,5
10,130,2,1,3,1.0,1,3,0,0,130000,4,3,5
15,250,2,1,3,3.0,1,3,0,25,290000,6,6,5
0,245,2,2,4,4.0,1,3,0,40,579000,6,3,5
16,70,2,1,3,0.5,0,3,0,20,310000,3,8,5
25,100,2,1,4,1.0,1,3,0,50,190000,4,9,5
18,130,2,1,10,1.0,1,3,0,200,355000,4,8,6
1,130,2,2,4,2.0,0,3,0,30,260000,4,3,5
20,140,2,1,3,1.0,1,3,0,0,268000,4,6,5
4,280,2,2,14,14.0,0,3,0,100,572000,6,8,6
25,125,2,1,4,4.0,0,3,0,25,159000,4,2,5
2,180,2,2,3,3.0,1,3,0,75,950000,5,9,5
1,138,2,2,12,12.0,1,3,0,225,565000,4,8,7
25,135,2,1,4,1.0,1,3,0,130,310000,4,9,5
0,100,2,1,30,21.0,1,3,1,400,750000,3,9,7
15,80,2,1,3,1.0,1,3,0,0,102000,3,6,5
8,120,2,1,3,3.0,1,3,0,0,180000,4,3,5
0,90,2,1,15,4.0,1,3,0,80,190000,3,4,6
25,120,2,1,3,2.0,1,3,0,0,275000,4,6,5
0,113,2,2,47,4.0,1,3,0,400,565000,3,9,7
4,95,2,1,3,1.0,1,3,0,30,138000,3,3,5
0,225,2,2,21,11.0,1,3,0,0,1450000,5,9,7
0,145,2,2,12,10.0,1,3,0,100,375000,4,3,5
8,130,2,1,3,1.0,1,3,0,0,198500,4,3,5
15,135,2,1,3,2.0,0,3,0,0,315000,4,8,5
0,195,2,2,5,1.0,1,3,0,30,415000,5,4,5
15,100,2,1,3,0.5,1,3,0,30,269000,4,9,5
23,130,2,1,5,3.0,1,3,0,70,280000,4,8,5
25,100,2,1,3,3.0,1,3,0,0,235000,3,9,5
22,130,2,2,3,1.0,1,3,0,300,415000,4,9,6
35,130,2,1,2,2.0,0,3,0,350,337000,4,9,6
0,80,2,1,3,2.0,1,3,0,0,650000,3,9,5
12,115,2,1,4,1.0,1,3,0,0,185000,4,7,5
35,120,2,2,4,1.0,1,3,0,80,340000,4,9,6
35,125,2,1,3,1.0,0,3,0,0,550000,4,9,5
7,170,2,1,4,4.0,1,3,0,30,580000,5,9,5
0,160,2,2,14,0.0,1,3,0,0,335000,4,2,7
30,110,2,1,3,2.0,1,3,0,30,280000,4,9,5
7,150,2,1,3,1.0,0,3,0,30,240000,4,7,5
20,140,2,1,3,3.0,1,3,0,20,155000,4,1,5
3,58,2,1,17,15.0,1,3,1,215,380000,3,9,7
8,175,2,1,8,7.0,1,3,0,0,450000,5,5,7
14,105,2,1,4,0.25,1,3,0,0,79000,3,1,5
5,190,2,1,7,6.0,0,3,0,200,859000,5,10,7
35,90,2,1,3,0.5,1,3,0,10,115000,3,3,5
40,100,2,1,3,0.0,0,3,0,50,290000,3,9,5
0,180,2,2,12,3.0,1,3,0,0,480000,5,5,7
4,480,2,2,4,4.0,0,3,0,960,2475000,5,9,7
20,110,2,1,3,1.0,0,3,0,50,270000,4,9,5
30,85,2,1,3,0.5,1,3,0,0,285000,3,9,5
1,190,2,2,10,4.0,0,3,0,0,530000,5,5,7
25,135,2,1,2,2.0,1,3,0,20,330000,4,8,5
25,100,2,1,4,-0.5,1,3,0,0,300000,4,9,5
3,130,2,1,5,2.0,1,3,0,40,200000,4,3,5
4,200,2,2,4,4.0,1,3,0,50,265000,6,3,5
0,270,2,2,3,3.0,1,3,0,50,629000,6,6,5
25,95,2,1,3,2.0,1,3,0,0,280000,3,4,5
1,120,2,1,3,0.5,1,3,0,50,325000,4,9,5
0,100,2,2,11,9.0,1,3,0,150,425000,3,7,7
12,170,2,1,4,4.0,1,3,0,100,490000,5,9,5
0,135,2,2,4,4.0,0,3,0,40,410000,4,7,5
7,240,2,1,3,1.0,0,3,0,2500,2190000,5,9,7
12,220,2,1,4,4.0,1,3,0,0,290000,6,2,5
4,210,2,1,10,6.0,0,3,0,0,780000,5,7,7
26,120,2,1,4,0.0,1,3,0,30,240000,4,9,5
29,115,2,1,6,6.0,1,3,0,0,160000,4,8,5
30,130,2,1,6,3.0,0,3,0,25,215000,4,8,5
30,125,2,1,4,3.0,1,3,0,275,430000,4,9,6
43,105,2,1,4,1.0,1,3,0,30,270000,4,9,5
25,130,2,1,4,4.0,1,3,0,0,410000,4,9,5
5,95,2,1,3,2.0,1,3,0,50,365000,3,9,5
15,160,2,1,4,4.0,1,3,0,100,495000,5,9,5
2,145,2,1,4,2.0,1,3,0,0,180000,4,1,5
10,200,2,1,5,5.0,1,3,0,30,230000,4,6,5
0,190,2,2,11,0.25,1,3,0,0,730000,5,7,7
20,200,2,1,10,6.0,0,3,0,440,760000,5,9,6
20,105,2,1,3,2.0,1,3,0,30,210000,4,6,5
0,110,2,2,23,5.0,1,3,0,0,750000,3,7,7
15,125,2,1,5,5.0,1,3,0,50,355000,4,3,5
12,115,2,1,3,0.5,1,3,0,35,147500,4,3,5
30,110,2,1,4,2.0,1,3,0,25,130000,4,4,5
1,200,2,2,17,4.0,0,3,0,200,675000,5,8,7
0,235,2,2,17,1.0,1,3,0,0,780000,5,6,7
29,80,2,1,4,4.0,1,3,0,0,240000,3,7,7
17,120,2,1,3,2.0,1,3,0,25,315000,4,8,5
1,265,2,2,14,7.0,1,3,0,750,1820000,6,9,7
7,140,2,1,8,1.0,1,3,0,70,349000,4,3,5
20,110,2,1,4,0.5,1,3,0,40,150000,4,3,5
12,155,2,1,4,1.0,1,3,0,50,335000,4,9,5
17,105,2,1,10,0.5,1,3,0,0,270000,4,7,6
9,160,2,1,13,1.0,1,3,0,200,655000,5,9,5
0,145,2,2,12,1.0,1,3,0,100,325000,4,3,5
12,110,2,1,3,3.0,1,3,0,0,190000,4,3,5
2,185,2,2,11,4.0,1,3,0,0,649000,5,7,7
20,125,2,1,3,3.0,1,3,0,0,145000,4,1,5
0,185,2,2,4,1.0,0,3,0,0,400000,5,1,5
